id,name,minimum_nights
1248c542-b995-42a9-b4d7-5c597f2140fe,The Cozy Brownstone Inn (discount)!,3
47d4a95d-aeee-4ed5-90c7-c4eeaf1418c9,Prewar Penthouse w Private Terrace,11
33aa8e26-98c5-4db0-b473-f5645ad0bc88,Designer 2.5 BR Loft in Carroll Gardens by Subway,2
dab39037-c52f-45cb-b772-276492ed18e6,Bright Beautiful Brooklyn,3
22661b07-b224-43cb-9af1-fc86b17ad69e,Unique spacious loft on the Bowery,2
8d0b08e9-38a8-4b66-b362-28feff1fe813,"Nice renovated apt, prime location!",30
c3560b74-193c-4d81-9b4d-f75696fa5691,Brooklyn Writer's Nook,5
bfe34e05-c2d2-4850-a647-782a15ce0e50,Private Bedroom in Large NYC Apartment,2
c392de08-9b32-4265-b400-04cb9eee9cd1,"Large, Sunny Room East Village NYC",3
78671437-bc60-412f-9bf3-047d6d2f5707,Great Large 3 BR/2 Bath Duplex with Private Patio!,2
444e22e7-80d3-481f-8f6f-899a6d96e93d,All That Jazz. Uptown style on Sugar Hill.,3
4edcd8d1-5a1d-4ccd-b623-75ff5a33ad22,Bright and lovely 1 bdrm apt in LES,25
dfa394a9-0d39-4c64-afb9-7f5d00173ba4,Beautiful One Bed West Village - 4 Month Special,30
f3640dba-f6a3-4fef-81c6-7b28156a3067,Gigantic Private Brooklyn Loft!,1
d84df51c-37d1-4e83-a0e2-8aab474080d6,Condo Apartment with laundry in unit,30
d6f8d111-1953-4ca5-8122-ff25239968ae,1BR: See Central Park from Terrace!,13
db33e6a8-7f42-4ac6-b2c3-d81d82d0c227,Private room in cozy Greenpoint,3
6df0b679-58e3-4472-8af8-8fdfdb7fe7d3,Food & Music Dream Apartment in Williamsburg,4
9e58c446-00e8-4012-af67-3ad83e72cfc9,French Garden cottage off Bedford,1
e4fbd9f1-67a0-4d64-a894-b94eefca973e,Alcove Studio w/ outdoor Patio Deck,14
6728ad8a-a59a-4ef2-af18-4bf4233a5a0f,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,14
e6b4a22b-a558-4d71-bb3a-2ba262aeb929,One Bedroom Mini studio - Free WIFI,2
5a8e4c17-668f-4104-b5c5-31d4564cc49e,"Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn",2
35043ce5-3b5a-4153-bed1-a4150b2a5eb1,BROOKLYN > Guest Room w/ King Bed in Williamsburg,2
1cbc65ff-1b85-441c-9d0b-5df4e8e41470,Bright Cozy Chinatown Studio Apt.,3
28bad7aa-0879-4836-950b-0fe02179262a,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,2
795ca624-6903-4ce2-8687-2be14acc37cf,Superior @ Box House,3
4bd1ee3b-cd7d-42e4-b0a0-42ef06a7f104,Hells Kitchen Garden of Eden,3
58e9ecc8-8274-4c89-9eff-869f0e32a533,"Historic House Boerum Hill, BK, NYC",4
f2f27682-adf1-45fe-a1ee-c416a15964be,Lovely 3 bedroom in Italianate Brownstone w/garden,6
ae942d97-90ad-42fc-b4f7-3ab67e81def6,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",14
373c583e-bf93-4f11-8258-1974040910ce,Cozy room in East Village with AC,2
d54d0c69-d9be-4c5f-9352-cf2576353f84,Duplex w/ Terrace @ Box House Hotel,3
a3e1b979-e322-4085-9408-97aac3dd3853,Loft w/ Terrace @ Box House Hotel,3
9c426625-8b30-49aa-afae-0c35f75054d3,Spacious 3 Bedroom Duplex in Park Slope,30
7f0001a2-266d-482e-baed-395dc804a13f,Columbia Castle in Brooklyn Heights,3
58ff117a-5c13-4cf0-95e6-1e77cd1b3c4d,Columbia Castle 2 BR,3
1777c0e4-7054-43b7-8336-31255ea8dfae,"Charming Artist's Flat, East Village",4
43b931a2-d984-4f6c-af10-00a6f2406737,BEAUTIFUL 2 BEDROOM APARTMENT,3
c31b22ee-3a20-478a-89e3-e1ee6c723782,Brooklyn Cove Studio Apt w/ Garden!!,2
872e5de6-02ef-4cd0-b7b7-7fe6d4b17048,"Ft. Greene garden gem, large and convenient",35
06595fb1-56aa-4cc3-aeed-cc5bdb6653bd,Williamsburg penthouse with private roof cabana,30
0fe103c1-be57-4815-8b67-201622b1bf87,East Village Designer's 1-BR APT,2
66a30534-0276-480c-90f5-e4772ed3001b,So Much Room in Brooklyn,5
4344685f-357e-4e39-a314-cf3250dcf384,Large Studio--Heart of East Village,1
349700e0-496e-459c-965e-5e19cdf7585b,Huge.Bright.Clean.Safe. Private Room,3
a91953f5-621b-4d7d-b6da-e58af835d35a,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,15
87b69814-b2de-4ca5-8a81-97a780d0c449,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,2
d8a1eb75-5de5-42b7-86e6-84ac79012208,The Brooklyn Waverly,5
b61c2289-8a23-4faa-9a18-acd552aed53c,"WONDERFUL, COMFORTABLE STUDIO",3
c661be9a-628d-4bd5-8a0a-b29c6ec0a6ac,MAISON DES SIRENES 2,2
a0ecd228-faa6-4125-bbb3-7c37189f67fa,"Modern, Safe, Clean, Bright Room in Astoria for 2",1
5b0abe45-69f1-4ced-846b-2caa549ba442,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,90
c1810e34-8328-42b7-99f0-e78ef22eb783,The Vernon On Greene,2
ffbfd606-366a-4109-99fa-cb6c9e07d222,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",5
0134deeb-dd85-4d10-bf79-5396abf94833,Lovely 1BR in Tree-lined WBurg,7
a3def477-7538-4a1e-805a-cdbb842464fb,Spacious Loft in Clinton Hill,5
c44d4ca5-6f6e-48d6-a1a3-1708ecba2078,"The Brooklyn Waverly, One Bedroom",4
2b65106f-c76c-4947-92d9-9f876f307f1d,LOVELY APARTMENT IN THE HEART OF NY,4
c5d101eb-ef1e-4232-86ad-629a9cfc2a67,Groovy NYC Chelsea Pad,30
e22f5aab-6331-45b1-aa8d-17eadfa5c38e,Comfortable Cozy Space in El Barrio,7
60f079bc-4740-4832-aef5-0ca71d206260,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,30
bfb96546-0631-4547-8d16-1b02dbd41fba,"MANHATTAN Neat, Nice, Bright ROOM",2
cf119a06-0b67-482c-bfb2-d0687746b8f1,Large Brand New Park Slope 1BR,7
a6642f0e-aa4d-4064-a547-0580613d22cf,Colorful Artistic Williamsburg Apt,3
8acaf460-703f-4d19-87cf-00a55d70085f,UWS Brownstone Near Central Park,21
c1d9fdd0-15c6-4267-9301-ed71c1180ef0,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,3
9d4f23d6-ee34-498b-a2e6-dc5ed37b9bc3,2 BR w/ Terrace @ Box House Hotel,3
475b91c1-844c-498f-ab5a-dbea2a6c7eaa,BOHEMIAN EAST VILLAGE 2 BED HAVEN,5
8ec21747-7daa-4285-92af-3d8d39e31b33,Oceanfront Apartment in Rockaway,27
6dc9d0e3-1600-4c47-b5e8-470b34723e3b,Private 1-Bedroom Apt in Townhouse,30
b60b9398-df62-4842-ac6c-8f98d8aaae55,Bright Room With A Great River View,3
4dd953e3-c454-49ac-994c-2634d24ae810,Tree lined block modern apartment,2
ae990372-cfef-4781-a37b-bfbed5ba7e88,Sweet Historic Greenpoint Duplex,3
c6b291df-e4ef-4476-99cf-6c40b4b3dfd2,Riverside Charm with Fire Place,5
ebdfebf1-690e-409c-ba6a-a63a865b7773,"Very Central, Nomad/Chelsea Loft Studio",18
4440e2cf-e2b9-4975-857a-4f8308eec74f,Sunny 3BR Apt Ideal for Family  ,7
3d8cf011-6700-484e-ab2b-cb5f469be75c,Cozy Private Room in West Harlem!,1
caf3bbeb-a8c0-453f-bc60-296969d2093f,UES Quiet & Spacious 1 bdrm for 4,2
22b69d65-34ef-406d-bb4b-0eac8d8a288a,ALL ABOUT A VERY COMFORTABLE ROOM..,2
076ef282-5f6f-4d7d-902f-3d6d04e8c1a5,Brooklyn- Crown Heights Garden Apt.,2
46701031-aa5c-4ab5-948b-ecaed25607a1,Cozy room in Time Square!,10
c6feaa71-904c-4617-93e6-5edeea90c276,Large Park Slope Townhouse Duplex,14
a7203b26-593e-4a5a-bdd1-00ee16a336c4,Lower East Side 2 Bedroom Apt,1
8c6fca96-f32b-497d-882a-0ab7ec9693e4,"Manhattan Studio, Perfect Location",6
5cd88bd2-9f10-474e-97ae-64670731ec1d,Sun-Drenched Hamilton Hts Jewel   ,14
ffe846a6-9fff-4af1-80f7-38b81d3f0b6c,Your Stunning Vacation Apartment!,1
1e5a5b79-33df-4790-b382-b9613de0481a,1 BDRM Apt-Weekend Sublease,4
9c0aa49b-29ce-4c53-85dd-b5f06faaf1e7,ROOM WITH A  KITCHENETTE,3
ba07a010-4c03-4169-9a65-d9a59d6f6708,"Conveniently Located, Sunny Brooklyn Heights!",30
8315f073-871a-4050-8a0c-dfc75277fc27,Style in Stuyvesant Heights,4
eea17cf9-4393-4be9-bb21-763c8b014e7b,Heart of Meatpacking & Chelsea,2
b256cc33-f463-4ae9-b135-342b9d8438ab,Spacious East Village apt near it all,2
c5f3c871-14d2-4471-b1e4-7fb66563a3cb,Williamsburg apartment right by the subway,4
3d3feb5e-3642-4ae1-bd2d-97d6f68236e8,Spacious Brooklyn Loft - 2 Bedroom,2
797e7240-2c8c-44dc-a182-2ca7c9224c85,"Park Slope Apt:, Spacious 2 bedroom",2
25921eb1-cb8d-40f0-b65c-204aeb0dae04,NYC Studio for Rent in Townhouse,2
8174261d-6e36-4997-890d-e42bed6ec63a,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,2
3082e6df-b0d8-4b99-bec1-95605809a770,Authentic New York City Living ,2
ffa1fc5d-e360-4216-991d-95cf26a3b3c4,SUPER BIG AND COZY PRIVATE BEDROOM,1
9e091362-9ad4-49d6-8fd2-63ba8a085a6a,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,2
38346d79-fd09-41a2-9a54-4d5cd5b956b3,Gorgeous Upper West Side Apartment,1
cfb4986b-c9ff-420c-b79e-a7309eb6951e,"Luxe, Spacious 2BR 2BA Nr Trains",30
57434a4a-b129-4127-88c9-c773cc402954,City Room - Street View Apt,1
75969a2a-ce8e-4fd1-ae49-7f66be876252,Cozy and Bright One Bedroom in BK,2
6d0a8021-3e31-4b64-9958-01a77534b2f0,Forest Hills Apt minutes to midtown Manhattan,3
60d8886c-4deb-4326-bb27-8bc3f1fdbe32,Spacious West Village 1 b/room King,4
0d8a3848-39bf-4668-b67f-bff1c8ed85b3,Perfect Williamsburg Summer Haven,2
01863c4d-4f63-4040-bbc9-6eeb84aef178,Midtown cozy convenient,4
fc916077-2d99-4013-b3f5-a39ac6b0eb6a,Prime Williamsburg Apartment,10
5236bbb0-d5db-4619-a57a-022424ca73f0,"Private, spacious room in Brooklyn",2
4334ff2c-6173-423f-9f52-21f5488b2fb9,Garden apartment close to Manhattan,3
d587933c-3827-496e-9210-52e7b65010a7,The Ground Studio - West Side,4
3af16e86-806c-4cdb-8e93-95a9f7af252e,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,7
58feaacc-f81c-4663-b0bd-130dbd986a31,Sunny and Spacious Designer's Home,5
6cfe5153-e961-4232-9e5d-e0ffd9306c41,"Spacious,Sunny, private one bedroom",20
7d994485-05e9-41dc-b6d5-53b1780d0e18,Truly Amazing Oasis In The City,3
705fd783-535c-445d-b24a-596bdbd9566b,Holiday Time in NY - Oh My!!,2
c5c29d4b-da6d-4b84-9f62-552c5dea5142,"East Village, King-Sized, Charmer",2
9edeb187-1438-4bca-a84f-02aa40f96cab,Affordable Furnished Apartment,3
75671c9c-8ad6-406a-bc5d-1b7eb4f2322a,Architect's Brownstone,1
e792c343-85b4-4684-9697-72fcd81178ad,LUXURY SOHO 2 Bedroom Apt ,3
09625141-d1cf-4084-910a-f8f174e7fcbb,Charming Nolita Apartment!!,3
755d8b26-a78c-485c-b014-e0c191cca943,"EAST VILLAGE STUDIO, sunny & quiet",4
a1d5e11d-3fd4-4d5a-886a-97446d35f6ce,LUXURY OF THE HORIZON,8
6acc1c31-84e6-42f6-b066-7526632279d9,1 Bdrm in 4 Bdrm dupelx/roof deck,1
2188eeb1-fc77-4f9c-8bc8-a67e865bcf60,The Heart of Prime Williamsburg,7
eba13752-e1e1-40ac-80c4-589dccc6174e,Parisian apartment in Chelsea,4
e58dad06-a36a-4004-a9f5-6811b416af01,Cozy 2 Bedroom with Private Garden,5
8d03df4a-e166-4dd7-9e49-506b7715bbd3,Three-bedroom house in a quiet neighborhood,4
66937131-f0c2-496e-b0b1-2bd8ed2b9c56,Beautiful Duplex w/Private Garden,2
cf8c8467-6f79-433c-885c-e790ccdd67c5,NYC - Sunny Greenwich Village 1br,3
bd58b706-6f43-4ce4-9625-f62412541213,Garage Designer Loft,2
f5e1f97f-26b6-4ba0-8a01-bec9c2bfe500,Best City Area Columbia U Upper West Side C Park,2
f7c4e2de-e0e3-4e5e-b8cf-4b404b9ee65c,Your own apartment off Park Avenue,4
ac63b3d1-d5d4-4d74-80c8-4a8520cc7c29,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,1
f806e4e7-9148-45a7-a4f4-275b741f550c,Lower East Side 2 Bed Apt.,4
f27e662f-00f1-4b83-aac7-1e7a683d9b2d,Astoria-Private Home NYC-,1
a9f61e60-5f72-4c2c-8903-4de4ab1a0c4f,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",2
8ecd88d0-a1df-49f3-bb8d-9f544af69c03,Park Slope Apartment,2
26204d21-12d9-4600-8d2b-b9d97c6db6fb,CHARMING PRIVATE BEDROOM EAST VILLAGE,7
100cb42a-071e-488f-af33-bad2c5c1026d,City Room - Semi Private Bedroom,3
5e9a0a31-e0b2-49a7-9cb0-a14d05c40836,Cozy apartment in a brownstone,2
ef25f333-b811-4bbf-8e47-156e3eddd14d,Female Only Clean15min to Manhattan,40
e2af6246-780c-4da0-9715-b93cb729db36,Greenpoint Spacious Loft,2
538c7eef-f911-4a2e-a3d1-c95f344e0b99,Private E. Village Townhouse Stay,3
a938be9c-56d5-428d-b502-19d4322ddce8,Harlem/Hamilton Heights Cozy Room,3
6818b73b-5d32-40d0-93b2-4d56ae75786e,Incredible Prime Williamsburg Loft!,45
7cd46fc4-4b53-410d-be74-0611f39606e0,Large  Loft Style  Studio  Space,31
3d326c07-00cc-4705-abae-95424226b1ea,Hancock Town House!-Stuyvesant Mews,1
22674174-c678-479f-870c-6d82fa4ae15a,Entire Apt in Heart of Williamsburg,5
4784c941-4e86-4a61-b089-b021aa139562,Clinton Hill + Free Coffee = #smile,3
9d78fde5-231d-4427-99aa-34601c72d5ec,"Nice, cozy, neat apt Greenpoint,BK",5
05438501-a427-46ff-974d-508da8a4cb4b,PRIVATE and SUNNY Williamsburg Apt!,2
b4d3b839-a792-4f87-80f3-0eead64656ec,Purple Room for 2/3 in brownstone $1450 per month,1
fa62aa87-fea4-49cb-8cc8-76fd7194605a,Red Room for two in Brownstone for $1355/mo,1
8b32e1be-1160-40fc-a598-5f0d48613b42,"Chelsea living, 2BR best location",2
3e1a7a1d-613f-483e-a72a-dee1af56090a,LOCATION LOCATION LOCATION UWS 60's,3
d8fc10ea-4241-49ba-8f33-99818dfbdc51,In the heart of East Village,2
2523f916-bfc8-4657-96fb-66cad127bbfd,Sunny 15min to Manhattan LADY only,40
a8b7d31b-5059-4ceb-80b4-2f75ab7ecf0b,Surfer room 15mins to downtown NYC!,6
75eb8d99-50a4-48d6-8cb1-052d58d9d36f,Manhattan Penthouse-Max.12 guests,3
0cea2de5-3ea9-40df-9943-08bf2846d3de,Prime Williamsburg 3 BR with Deck,5
c02a7081-13db-4a99-9cef-6e38ae1418c5,Beautiful Brooklyn Oasis ,2
8c534dde-ae0a-4865-8b3a-e3f9dcaab707,Blue Room in Awesome Artist's Apartment!,3
714222a2-036d-4f0a-bed8-8778a7e5454c,Cool & Spacious Harlem Artist Flat,5
c62cd66d-30e6-41ae-845b-78eb7c8f8fbb,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,2
f8dee1db-2883-4553-9fd1-8a73b2ba058e,Greenpoint Loft / Le Chez Andrea,4
0ceac407-b0ba-425a-a1b8-128937a03eb9,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",2
e497f0b9-532b-4318-a180-5fe1d9183f2f,Amazing Brownstone in Best Brooklyn,7
6609421b-9d31-47a1-a390-1acfd12ffe5a,Couldn't Be Closer To Columbia Uni2,5
21ebb298-c1ad-4069-892c-41d794578753,Lady only Curtain-divided room,44
30041fae-5118-4c2e-a5de-44b1186a6b24,Nice Manhattan Apt Near Central Park and Subway,31
c8be06d5-2a99-4123-b979-772ca2d47d88,LG Private Room/Family Friendly,3
b7bc9d59-11c9-46aa-a5aa-8efbd32d75cd,Spacious Quiet rm - 20mins to Midtown,2
d0972920-e6dd-4ea1-9500-109fcee4405c,"3 BR, Beautiful Brooklyn Duplex",5
ad981c98-789b-49c6-a216-15617727fcac,Spacious modern studio apartment in Manhattan,9
ba97cbfd-907e-4829-a556-d2d381f7da55,Gorgeous Duplex + Garden,5
eefcbe6c-ae33-4569-8681-331a8e75b4e5,CBG# 4Tiny room w/ huge window/AC,1
8edccedb-0fbc-4efe-8817-5cb846ece8f0,Charming upper west side apartment,2
97842978-1781-4d2a-82d2-7fc288b01ef3,Light-filled East Village Delight,3
b1574ec2-27f8-4362-be93-fbdd79c5354a,"Sunny, quiet, legal homelike suite-Pk Slope South",28
c8f264ac-75e7-4482-8ac2-03181f1f6c7e,Spacious Duplex in Brownstone!,2
8736a090-3b22-4c8e-bca5-6232bbfe51cf,Lovely Vintage Haven—Heart of UWS,65
6120e6c1-0ae2-459a-a5c3-ca16668460c4,Modern Space in Charming Pre-war,2
853b6be9-4bcc-49f3-9c6d-2c569069563d,Warehouse Loft with Garden view,2
48f7aff3-bc93-4eaa-9bd3-def906a952ac, Affordable & Cozy ,4
3896f33a-db6b-44fe-bd26-7ad6d0644ebd,Creative Vintage Loft in S. Williamsburg,2
f4850030-eef8-496e-91fd-015ae4670404,Very close to Downtown Awesome Private Apartment,7
e0649cee-2094-4ffa-9b31-4e81058bb0fb,The Happy home!,2
cf6ce891-f2f9-4799-b31a-4ae61f79713d,"Fort Greene, Brooklyn: Front Bedroom",2
7227ac7a-9ddc-4439-aee3-cf332a97f59a,Gorgeous 1 bdrm in huge duplex!,2
6b67e729-8d66-41fc-9591-2c06bc3215c6,"Sunny, cozy room in Lower East Side",3
77598fcb-b2bd-44b2-b0d6-ab6b31201957,Large Quiet Bedroom Near Columbia U,5
b2a15c90-a005-4fa8-8571-5b40ecde95d9,Cozy Pre-War Harlem Apartment,3
f258c9f7-82cc-436e-8299-ce535eaa266b,spacious studio,3
cd743f9b-2fb7-42b0-9bc3-7df5865e90b0,"Elegant 2-BR duplex, Union Square",2
b038db16-c24f-44be-89da-4c09d5155d49,Cozy private family home in Bushwick,2
f4002cb8-4b5f-4be9-b86f-7ef3a7cef8a1,Luxury 2Bed/2.5Bath Central Park View,30
681fbe91-14b7-4c58-bdbc-40097cf2d91d,Cosy Sunny 1brm in Prospect Heights,3
f07e6357-1e4d-427a-a902-cb81f7fc4eeb,East Village bedroom w rooftop,4
d237ed9d-1132-41e7-9d99-a6700ca972ad,Williamsburg Home Away From Home!,4
87ff6b65-38e5-4d0e-847d-52f9afecffcb,Brand New Beautiful Duplex Apartment with Garden,2
f2ae07a1-b729-46d7-bea5-9ce6166647cb,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",10
0bf9601f-6244-4916-90ae-fcf94f0a4a73,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,6
3b3f8063-0d8c-4ce1-b955-c4fd5604a5ad,High-end doorman bldg in the LES,2
50bf3d64-03a4-4fc9-873a-cf0d8fe8328f,Spring & Mulberry 2 Bedroom Apartment,1
4f423ae4-917b-494a-910c-735fd1f8f65e,Ultra Modern NYC Garden Apartment,30
6b41038a-30f0-42b5-bacd-08da9bb68f55,Modern Garden Apartment in NYC,30
594f2544-26fc-4318-bd71-430ba94b2bba,Gorgeous Entire Manhattan Townhouse,2
1eca582c-74c9-4599-9f9e-2d8895659e19,Cozy studio Apartment in Upper East,2
4cf728f3-de59-491c-805c-a40a4a256b76,Historic classic central cozy Village clean NYU,15
db1d86fb-59e9-459d-b856-e94d3e621382,A PRIVATE FLAT / APARTMENT- $SPECIAL$,2
8a46cc61-7a3a-45ac-b113-79847db9557f,Williamsburg bedroom by Bedford Ave,2
4619bb83-dd0e-4bab-ae0c-1bc9683f4e66,Clean and bright with a comfortable atmosphere,4
544addbe-9675-4808-ba58-ed15b4c2050e,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,30
7870fda6-2053-4979-a97a-ffbb1c15b1f8,Historic Brooklyn Studio Apartment,2
96524c6b-7e1e-43ae-83c4-8cc77fc02f7d,Comfort at Crossroads of Downtown,1
e84425a3-5ebb-4921-a3ee-f3e16c5eb9a4,"""The Oasis"" on Bedford Williamsburg",6
a9bcb575-ede7-41dc-9526-b778388c07ad,"Large, sunny garden apartment.",3
00bc84b5-7ebc-4978-80d2-11781f51a486,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,1
9613db00-a4c4-42cf-a6a5-5c9fb161c41a,Hell's Kitchen Funky 80's Hideaway!,1
d23ef440-20f5-4971-9b6e-cddda3878a23,Room in Chic Modern High Line Luxury- New!,4
2796c4dc-24e2-41ed-87a0-c67114cdaa6e,Family & Friends in New York City,3
134990ae-3b53-41d6-8395-4787f13c72e9,Spacious & Comfy BK Brownstone,4
a55b5528-7b29-4a85-ba78-f37bf80e1c5e,Large Luxury Upper East Side Studio,7
5880db16-12c3-47d1-9beb-d07f90a2ac97,Chateau Style Brooklyn Loft for Singles or Couples,3
259da3ce-d4de-40b4-8d9e-157a34392842,Lovely Brooklyn Brownstone 1BR!,3
b0c08aed-3266-4b48-ba65-917d575f5042,Beautiful Grdn. Apt. in Park Slope,3
b261ebda-2360-4c34-8e4a-734b6823c4c2,Sun-drenched East Village Penthouse,3
d29e7057-2240-4ff7-942b-107018bc7f45,Columbus Circle Luxury Bldg - Private Room&Bath,28
73255849-4aa2-4064-8aef-e4773810c212,Bright Private Bedroom in Williamsburg (Bedford L),30
09bcae21-dfa5-4f75-8146-89e822f4bd75,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",2
7919d046-0200-4b85-ab8d-141833bf7dfa,Quiet Chelsea Studio w/Charm,6
570473ce-c868-4ed4-8a68-999463368b2d,Large Room Overlooking Central Park,6
f64b58a6-4a10-480c-a779-66da10e87202,"Cheerful, comfortable room",1
bfd39269-0485-40ac-be9d-00bbb928600f,Hospitality on Propsect Pk-12 yrs Hosting Legally!,1
8fe99eec-2f2a-4545-87ae-f4a1dc9117ed,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",1
9dd9cf51-1fc6-42e8-9ff8-1b5cb003256a,Loft Style Apt in Williamsburg,1
dea3af58-9f45-4aa2-a74b-5734b07410a4,2 Beds over Bed-Stuy,3
892b9da9-f3dc-4906-969a-0ac3c7f2102c,"Sunny, Large, Park Slope Bedroom",1
e727fd3c-97b6-4108-b1ed-3671c9ea4af3,Huge Bklyn Loft w Private Roofdeck,5
4f5f8eea-9258-4c05-be27-9a17d387e9ec,Quiet Jr Alcove Near Times Square!,1
255903ed-8aa2-45a5-8cd8-32aed7089a76,Large room in elevator drman bldg,2
e9572a63-4686-4c42-ac16-8ec030e0123e,"Comfy, Cozy, Brooklyn close to Manhattan",3
28d05f15-6b46-40e9-87c2-95ce82ab7572,Modern Bedroom in Hamilton Heights,3
d8fc1958-16e5-491a-bda7-2d1f7a62617d,Sunny Space in Williamsburg,2
529dc9b2-c1aa-4363-a4c8-288e52f5c15d,Best Manhattan Studio Deal!   ,1
7bf20b60-08cb-4146-8c46-ef6bcb289b61,STYLISH EAST VILLAGE FLAT,30
45ffad35-2f94-472e-9cf7-ba3ab32a74c2,Serene Park Slope Garden Apartment,4
09f37bc2-bf9a-43c6-8445-643abb0fffa5,Cozy and spacious - rare for NYC!,4
cba1acf0-e280-4526-a145-19e185decdb0,Beautiful UES apartment,1
b4ffe566-e975-418b-999d-eb032c21275b,St. James Pl Garden Studio 1block to PRATT &Gtrain,2
754356e7-fc80-4a59-8aa7-49784628480e,"Great, spacious apt in Williamsburg",6
49e9088d-cdef-481c-88dd-02dfe4d0f680,Comfortable. Spacious. Private Room.,3
33e84b2b-3ab2-473c-a862-cb5726708977,Modern Condo in Midtown,1
db1b253f-8326-46f9-a80c-429ab0e828bc,Ideal Brooklyn Brownstone Apartment,3
7ec41464-f125-4a15-90fd-53617f828532,"A Cozy Oasis in Bushwick, NY",2
9598c395-acca-4168-8969-1d5200fc1e57,Private Entrance - Private Parking,4
1354bdaa-a935-471a-a249-77330961c717,Yankee Stadium Oasis 2 stops to Manhattan!,3
d8aa9c0a-f5bf-4884-963e-f4bd88cedb04,"Sunny, Spacious Studio in Ft.Greene",2
ba27af66-bc4e-4ae3-a78d-122628744267,Williamsburg Exposed Brick Loft,14
30051c3b-a290-48ae-9737-0ae3f156e94a,Bright Modern Charming Housebarge,4
92db33c7-8294-414a-b774-28a7e75de3d3,Central Bedford Avenue Apartment,3
d4e76604-d840-4498-b28a-20f3e64536c5,Welcome to Brooklyn! Bed-Stuy,3
8c6e2c3a-4276-4b6a-93c9-cb9bea7d97c5,Sunnyside NYC/ AC room/ city views/ near Midtown,28
9b2be495-5adf-4d05-9e26-9399f2be1e46,Greenpoint Waterfront Loft,3
b7e87f0e-9329-42c7-adfe-8ddf747a061c,East Village House -- Unique!,1
980b1411-1e46-4950-aa50-032a2bd141e4,2-bedroom share in heart of Greenwich Village!,90
865fcbb0-42b5-4345-bc4d-26f67b4388a2,1 Bedroom Pre War apt,2
c2393141-d720-41f3-8b0e-4a1480280338,Quiet One Bedroom in Park Slope,7
9263b754-b578-4df4-8f3d-db69aa2e2e6e,CreaTive Live-In Artspace/Birdsnest,1
3234abd1-64ad-4b77-8fcb-d83d6fd29509,RARE Penthouse Oasis featured on DesignSponge,30
362865ac-ffab-49b0-80ae-c270c177ed19,New Clean Spacious Bed & Breakfast,2
c5305dd2-f352-41cf-b4c3-457120238c71,"Sunny, calm room in Victorian home",3
3c2eaec0-735c-47a3-8b13-b8d44dcb33ca,Modern Unique Studio in NYC,30
dea7caa3-07e2-49c5-bff1-af689b4aa7dd,"2 Bed, 2 Bath Apartment on Central Park West",2
a5e6315c-7ce3-48e9-a943-d4bd8df3e77d,"Luxury Furnished 1 bedro, Bay Ridge",30
8d2dfce3-b458-47d0-b8f7-2157e0af107b,Your Haven in the Upper West Side,7
50fa5523-10c8-4b30-9fab-4d22e8b39297,"Wonderful Studio In Brooklyn, NY!!!",1
baacaaef-1c6d-43b2-b96c-f0d8fcaba0ce,A Cozy Brooklyn Hideaway,4
808c14b2-b705-4b0e-8322-3c3baa58b233,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,1
354ca89e-7dfa-41d5-8717-7666c890adb4,"Lovely Bdr in Harlem, Manhattan",1
de5e8e01-9c9d-4803-96b1-81acb7de9f5e,THE BEST DEAL ON THE HUDSON RIVER!!,4
38fc519d-b61e-4b46-9e0f-9d71647a5ccc,Lovely HUGE Master Bed + Study,3
18fccc09-1813-4eef-b9e7-f38b5c4032be,Newly Reno’d Chic Quiet Exec 1BR,3
803269cd-2bf2-4eee-8cb6-93b920df0e0d,1 Bedroom in prime Flatiron,2
699f7200-cd30-4e43-be22-40eca54d2ea0,Large Artist Floorthru- Greenpoint,29
1ec98859-b82b-4103-8ef7-6b52972a487c,Gorgeous PermaGO Private Room in FiDi - 1/2,3
